Date,Value,PnL
2015-01-08,-35.998647433113376,33.69684663310983
2015-01-15,-23.06484660111238,23.06484660111238
2015-01-22,-25.688083600378036,9.31023136619035
2015-01-29,-23.94475950423231,6.257997270389808
2015-02-05,-34.79229462414901,-9.327642710204827
2015-02-12,-40.29830641900834,-24.673699471830204
2015-02-19,-132.44518701326436,-22.182954456509357
2015-02-26,-0.16324005101785133,0.16324005101785133
2015-03-05,-12.72986651251091,10.498218056346161
2015-03-12,-121.08251821987945,-11.927015074877703
2015-03-19,-44.72526867430898,1.5965838208984735
2015-03-26,-33.72899313697869,-22.397319802970543
2015-04-02,-25.067691113899258,-5.503491776779043
2015-04-09,-13.260413686631068,-9.784261199086473
2015-04-16,-65.7610570974434,-21.26835678181171
2015-04-23,-24.729149419856697,0.9345786917415921
2015-04-30,-15.864296457381442,-24.206661763814964
2015-05-07,-14.346424895739517,6.371367096597339
2015-05-14,-12.489182858148126,-13.260524007614947
2015-05-21,-20.724559296359132,-15.119813207868845
2015-05-28,-16.384483705017146,-0.5721752327947343
2015-06-04,-8.979771271332481,-9.698935856357878
2015-06-11,-19.06309852234625,-13.283234056032427
2015-06-18,-14.955149226447645,-5.831232084749956
2015-06-25,-13.627250244560003,0.47730136344131324
2015-07-02,-33.61893303356686,-9.703796072364923
2015-07-09,-39.26337529661785,31.697254238293937
2015-07-16,-43.2933125487822,-5.682420647653416
2015-07-23,-78.96799037306131,-22.912788416170642
2015-07-30,-52.99240248425101,-3.054491734519594
2015-08-06,-21.736714762172852,-27.465103847964627
2015-08-13,-25.81278389242496,19.42553805966898
2015-08-20,-16.718319089115766,15.636630822327334
2015-08-27,-267.1999971396334,-21.093111860571394
2015-09-03,-377.9354819720904,-54.16819986888784
2015-09-10,-1.359641157465603,1.359641157465603
2015-09-17,-72.2646621801356,12.409779531430914
2015-09-24,-21.991512464351615,-30.6646557451823
2015-10-01,-89.55654236148422,42.11364179909224
2015-10-08,-157.87446328195043,-28.333633368838342
2015-10-15,-101.68246023287321,-7.223256766785146
2015-10-22,-90.57961202490573,4.150985991546703
2015-10-29,-162.3020287406322,-23.434141059156982
2015-11-05,-63.15766466109253,19.3546459692735
2015-11-12,-41.84784876145804,-3.7846342372764923
2015-11-19,-40.304683560106525,-28.538657599422038
2015-11-26,-0.007105147964239222,0.007105147964239222
2015-12-03,-88.13968080369338,-39.047127347727866
2015-12-10,-17.16806499451542,-23.17516630721724
2015-12-17,-95.08514868525043,-24.414694177802467
2015-12-24,-43.0523514974511,-17.7969624230457
2015-12-31,-26.758011844925534,26.758011844925534
2016-01-07,-81.00877325556124,-31.808916106856003
2016-01-14,-360.4294840956958,-0.2765061456326413
2016-01-21,-117.08879728384198,-31.70140860763632
2016-01-28,-32.80093340361833,-19.78403484919903
