Date,Value,PnL
2015-01-08,-27.088982206173824,27.088982206173824
2015-01-15,-13.173529018973113,13.173529018973113
2015-01-22,-7.195767360144487,12.004325780720611
2015-01-29,-1.204091499458059,1.3488462218688255
2015-02-05,-1.1922929310176187,1.1775510685530435
2015-02-12,-3.4263045335817424,-7.284317132488695
2015-02-19,-1.7390548574046534,1.645293487400977
2015-02-26,-6.4514568753321555,-9.926755710326574
2015-03-05,-4.917895210711549,6.043163364451971
2015-03-12,-9.777875924772616,-0.5715455262679825
2015-03-19,-5.677444065647137,5.677444065647137
2015-03-26,-3.193420824302393,3.7277199604479847
2015-04-02,-5.313754710191802,5.313754710192029
2015-04-09,-9.242614658628042,-7.365656678733615
2015-04-23,-3.6834932926906276,3.6834932926906276
2015-04-30,-0.6937470493713818,0.7853492488154643
2015-05-07,-0.5854227093491318,0.6909482406717871
2015-05-14,-0.17865299754328134,0.1696206329791039
2015-05-21,-1.5064148982044117,1.5542955513437278
2015-06-04,-5.493276674627623,-6.064790662238693
2015-06-18,-12.223129472051028,-4.478853723308362
2015-07-02,-8.99313128477911,0.8138987745389841
2015-07-09,-6.0055777959498755,7.622274744200695
2015-07-16,-1.3403947241833976,1.3403947241833976
2015-07-23,-1.9996602543582185,2.312010718375575
2015-07-30,-2.3111449358469827,2.3111449358469827
2015-08-13,-1.1616272513913373,1.2683932149411703
2015-08-20,-3.212370866694755,4.874994585627846
2015-08-27,-10.031448931042291,14.200112633951939
2015-09-03,-20.471178879700233,-39.86663659501221
2015-09-10,-26.645679763493604,-4.718803006662824
2015-09-17,-29.915459069270128,18.02710504784136
2015-09-24,-26.876471640047328,-32.79742049485577
2015-10-01,-3.4345147659144004,3.7600869127302303
2015-10-08,-3.905363965647439,-7.655999392802187
2015-10-22,-4.788932838704113,6.384847647767401
2015-11-05,-3.8486186864452065,3.7996610109275935
2015-11-26,-7.0411053178327165,7.0411053178327165
2015-12-03,-1.3433696391549574,1.8182072301981407
2015-12-10,-1.8818312203392225,2.151466252583589
2015-12-17,-0.056449684666176836,0.06365949950975391
2015-12-24,-4.363400477816754,-1.1467654318724954
2015-12-31,-21.197192541331333,21.197192541331333
2016-01-07,-11.249667956290864,-11.993462419294815
2016-01-14,-15.487868151311602,15.487868151311602
2016-01-21,-10.091043900971158,-8.267437335094996
2016-01-28,-9.846399735830573,-7.274094440231011
2016-02-04,-3.328070982667896,3.6023871893077626
2016-02-11,-1.726993966739542,2.009247921568658
2016-02-18,-2.087929467684262,2.3463436732722585
2016-02-25,-6.484951078668132,6.484951078668132
2016-03-03,-5.568912241098587,-16.633252434476844
2016-03-10,-4.1870053863478915,5.402357649592432
2016-03-17,-2.79846625736036,-9.912851686985505
2016-03-24,-3.9271201812143772,4.7673170083673995
2016-03-31,-0.43166487449730084,0.47752411922738247
2016-04-07,-0.7138272360514293,0.7365880962561278
2016-04-14,-2.574615824711941,2.6270781123187135
2016-04-21,-9.752578238998126,-7.253636502679797
2016-04-28,-1.264482421890989,1.1193728434299715
2016-05-05,-0.7611836014746132,0.9689375044356439
2016-05-12,-0.2043269950904687,0.20216698503190855
2016-05-19,-0.12190703232181477,0.13321829750907455
2016-05-26,-2.1058861271365004,2.1058861271365004
2016-06-02,-4.719309174109071,-7.456143393230491
2016-06-09,-18.29926883931654,8.723500986007423
2016-06-16,-14.344856028145614,3.2529443918874676
2016-06-23,-8.985137265948765,13.872362365697136
2016-06-30,-50.64179429154248,-35.305489414214236
2016-07-07,-30.398618557119306,30.398618557119306
2016-07-14,-51.17839368889818,-30.619382154557655
2016-07-21,-37.14905341090889,-25.963073935973625
2016-07-28,-1.8167782222257074,-5.838228162349992
2016-08-04,-2.0440763814658567,2.4988780316934935
2016-08-11,-0.7287277336877196,-6.322265855306796
2016-08-18,-0.1435171501793775,0.12535785378349829
2016-08-25,-2.0588323809543,-11.330854996966536
2016-09-01,-1.9799356822616119,-2.2330634878442197
2016-09-08,-3.873823180809495,5.365471673092458
2016-09-15,-3.5650482751697155,3.5650482751697155
2016-09-22,-4.971410839350256,5.823447103425991
2016-09-29,-0.10680082075418795,0.12388249674586405
2016-10-06,-5.6789809318189555,5.6789809318189555
2016-10-13,-1.879179629915825,-4.850120100464892
2016-10-20,-5.800259868233638,-11.293895157700376
2016-10-27,-0.686004121058204,0.5884413366931085
2016-11-03,-0.2636995253076293,0.3348835507363219
2016-11-10,-1.5038975975280664,1.5038975975280664
2016-11-17,-3.8439174696277405,3.8439174696277405
2016-11-24,-4.346002683735378,0.1705195310585168
2016-12-01,-7.649936278885548,12.954419624471257
2016-12-08,-16.224471253658066,-12.693823542661448
2016-12-15,-8.788240618777877,-22.727500138322625
2016-12-22,-6.192454046942544,-8.325754789399184
