Date,Value,PnL
2015-01-08,-15.806957855509609,-23.436547950586828
2015-01-15,-29.58888244247214,-17.76812847210317
2015-01-22,-24.334674657083383,-2.62917676845143
2015-02-05,-32.67706562802368,12.738963481022438
2015-02-12,-26.36741253991454,26.36741253991454
2015-02-26,-21.013716664567028,21.013716664567028
2015-03-05,-22.64969137248272,-1.289558503905937
2015-04-09,-17.342053633286582,17.342053633286582
2015-04-23,-20.733097210237247,2.673169466695981
2015-04-30,-29.426494844808076,29.426494844808076
2015-05-07,-31.125845758444825,1.945274858694006
2015-05-14,-27.83218617764419,20.1835182093198
2015-05-21,-23.023357588343515,18.867311604451515
2015-05-28,-20.532083988481077,7.734888702531748
2015-06-04,-23.34628463720128,22.39701611015289
2015-06-11,-15.31959183940046,15.31959183940046
2015-06-18,-16.216335724907253,15.24924923900005
2015-06-25,-17.025080765692792,10.475750422538795
2015-07-02,-24.36892308232916,15.243914591854605
2015-07-23,-23.096446482844726,23.096446482844726
2015-07-30,-21.71563923793508,3.8273334746676255
2015-08-06,-27.00832656893988,27.00832656893988
2015-08-13,-26.108988672694977,-16.219921389679712
2015-08-20,-33.478510278615204,-4.227233700411944
2015-08-27,-38.145194035179316,23.42061256013551
2015-09-03,-29.87391100244224,29.87391100244224
2015-09-10,-24.962763153243714,21.810539421015847
2015-09-17,-20.01392791125261,-3.639335014146468
2015-09-24,-23.44728042165457,23.44728042165457
2015-10-01,-37.52093787242359,-40.84100334835523
2015-10-08,-28.54245963933863,28.54245963933863
2015-10-15,-27.43838951143482,7.988779477650155
2015-10-22,-22.60743150111955,-2.8700482473242346
2015-11-12,-31.90745483850276,7.271031765463135
2015-11-26,-22.77295496165152,-2.616923198907898
2015-12-03,-35.23641904863871,35.23641904863871
2015-12-10,-36.815244807084696,34.505041881539114
2015-12-17,-41.74991819942875,24.08083758666976
2015-12-24,-26.02086116108262,20.363411822776698
2015-12-31,-19.573831061440274,-53.76756907072706
2016-01-07,-34.45910540032287,34.45910540032287
2016-01-14,-29.47493045564113,2.617989703701255
2016-01-21,-36.41525683949226,33.9894097579695
2016-01-28,-30.573072268587794,28.26090265106518
2016-02-04,-36.63779138017321,-38.64465135695832
2016-02-11,-48.8130220164104,-31.034619522368644
2016-02-18,-38.2830268173376,13.207638157470114
2016-02-25,-28.966480164369273,2.1638259809461715
2016-03-03,-26.002020633966026,26.002020633966026
2016-03-10,-29.85305999766433,-9.214940408270877
2016-03-17,-25.666518390191186,25.666518390191186
2016-03-24,-24.779929219433143,11.430276800577985
2016-03-31,-29.081837660679184,14.559337406235272
2016-04-07,-32.7053394360081,-3.649149449657557
2016-04-14,-24.858497226131703,24.21763432168723
2016-04-21,-19.434023236643384,19.434023236643384
2016-04-28,-29.96210917417511,10.620229212552204
2016-05-05,-32.09590819384414,23.156191127004718
2016-05-12,-31.507372889337375,9.779217625508636
2016-05-19,-35.91550866738271,-12.2061339601712
2016-05-26,-25.30751413841483,17.591952955817874
2016-06-02,-22.71899512915661,22.71899512915661
2016-06-09,-16.94917561198531,2.2104201911395194
2016-06-16,-25.250421698165837,13.770306220605335
2016-06-23,-26.108916224439668,26.108916224439668
2016-06-30,-8.847981413003168,8.847981413003168
2016-07-07,-12.433616266214585,-21.92404999574478
2016-07-14,-6.339465921049765,6.339465921049765
2016-07-21,-9.230800524324309,9.230800524324309
2016-07-28,-24.994518816884693,24.994518816884693
2016-08-04,-24.09143071794199,9.7873528419874
2016-08-11,-25.793833945154347,25.793833945154347
2016-08-18,-27.33973527028604,14.670081356243031
2016-08-25,-27.216388955397065,27.216388955397065
2016-09-01,-27.24952148285422,23.99256739924715
2016-09-08,-23.133508430893244,-0.9277276185678147
2016-09-15,-29.759930521743854,10.719785169652596
2016-09-22,-19.96601249736773,4.558689482722684
2016-09-29,-32.481984384385214,24.53433151227364
2016-10-06,-21.59172148243283,5.550655429178505
2016-10-13,-32.94314954115498,31.970777906034982
2016-10-20,-22.92037400023571,22.92037400023571
2016-10-27,-32.92397730334562,-6.97577235388178
2016-11-03,-48.927645662829036,-26.679440626209725
2016-11-10,-32.13760362582059,19.128166684608345
2016-11-17,-25.75189682194332,14.272172853287884
2016-11-24,-24.557894921622676,17.603844657707953
2016-12-01,-24.05552070276366,-15.711833020288452
2016-12-08,-17.495934940140046,17.495934940140046
2016-12-15,-22.111378602651712,22.111378602651712
2016-12-22,-22.10346800253501,22.10346800253501
2016-12-29,-22.38820173797029,19.194252236263026
2017-01-05,-30.20762994797201,30.20762994797201
2017-01-12,-30.477807605273483,27.3074837825352
2017-01-19,-33.600146957905054,3.535142384894698
2017-01-26,-17.767633925040343,17.767633925040343
2017-02-02,-29.56301092945739,7.888885828937305
2017-02-09,-29.563649620035847,-5.52762785666215
2017-02-16,-23.038662868200447,21.001738443616034
2017-02-23,-13.20144104056476,13.20144104056476
2017-03-02,-14.397106950807057,14.397106950807057
2017-03-09,-17.129431421336022,17.129431421336022
2017-03-16,-14.058107820382602,13.652867532816245
2017-03-23,-16.988740404696443,16.988740404696443
2017-03-30,-34.52352249744632,31.52503484383402
2017-04-06,-37.90806953444542,15.514127825496757
2017-04-13,-38.60661426621783,24.226206486922194
2017-04-20,-18.309656694636118,18.309656694636118
2017-04-27,-22.762807874465764,22.762807874465764
2017-05-04,-37.12943674345951,37.12943674345951
2017-05-11,-35.88691664325569,15.57467986154387
2017-05-18,-44.32771816890096,1.7992986918180236
2017-05-25,-37.55476016875397,30.46339874035172
2017-06-01,-38.11376490698757,38.11376490698757
2017-06-08,-38.822500585406004,38.822500585406004
2017-06-15,-44.10799449106898,44.10799449106898
2017-06-22,-40.42964302481823,32.40551509659372
2017-06-29,-44.786598313507255,40.55799798973996
2017-07-06,-43.27382999541686,14.180380277629581
2017-07-13,-41.74145667762183,24.267790088454475
2017-07-20,-44.42473588184157,44.42473588184157
2017-07-27,-42.15228868029416,42.15228868029416
2017-08-03,-34.635150839142064,20.295431329147853
2017-08-10,-52.61825104212784,50.43096700197856
2017-08-17,-53.099984929219374,47.280029692311984
2017-08-24,-36.49573812271868,20.58925399777266
2017-08-31,-32.79759818557861,32.79759818557861
2017-09-07,-33.97992140563417,23.908532716681634
2017-09-14,-33.33347730645765,33.33347730645765
2017-09-21,-31.511402988559887,31.511402988559887
2017-09-28,-39.23753441029318,9.92665076226946
2017-10-05,-34.67038851672021,34.67038851672021
2017-10-12,-33.80442626655857,33.80442626655857
2017-10-19,-38.73141237252425,38.73141237252425
2017-10-26,-45.25375281304983,37.24370385384614
2017-11-02,-51.07781134944247,51.07781134944247
2017-11-09,-55.38444198578932,55.38444198578932
2017-11-16,-61.298265728929096,48.961117990709795
2017-11-23,-54.964215737639755,15.280461023866359
2017-11-30,-41.666472282838086,41.666472282838086
2017-12-07,-51.54889421662047,49.98301219809373
2017-12-14,-43.307617009217736,35.49088856433907
2017-12-21,-48.49129827182004,48.49129827182004
2017-12-28,-55.899088136388954,35.0122113323947
2018-01-04,-50.298300552562274,28.878808839536056
2018-01-11,-53.340443583961445,45.086140229183314
2018-01-18,-46.59163034243464,39.08430338913239
2018-01-25,-45.153461323277014,45.153461323277014
2018-02-01,-46.79638439628912,-155.42868999103416
2018-02-08,-86.47373773567801,-35.252706699952114
2018-02-15,-65.59511294786711,65.38777442610893
2018-02-22,-66.16502082074581,66.16502082074581
2018-03-01,-68.87559100297452,36.65843655556867
2018-03-08,-66.96218308866108,66.96218308866108
2018-03-15,-75.81085494809066,-8.242714377847378
2018-03-22,-80.7096036280156,80.7096036280156
2018-03-29,-76.01291495868509,71.43265005325384
2018-04-05,-75.17720695342825,75.17720695342825
2018-04-12,-73.64029136004112,64.66247521815805
2018-04-19,-74.8457437760085,68.9311409589491
2018-04-26,-74.0268576226384,57.39933946783671
2018-05-03,-62.731376016648014,1.4450703527790978
2018-05-10,-69.06134970873278,69.06134970873278
2018-05-17,-80.3730783835623,80.3730783835623
2018-05-24,-80.4089635202333,74.65227530413924
2018-05-31,-75.95613425396775,34.12598313474606
2018-06-07,-85.7609984892052,85.7609984892052
2018-06-14,-85.42812298293043,67.1649928030844
2018-06-21,-82.391549387841,67.17667089799875
2018-06-28,-88.76406809698156,79.8259032159248
2018-07-05,-92.82590186830353,38.83918631835027
2018-07-12,-79.09365127661836,79.09365127661836
2018-07-19,-85.39536978871507,71.56304562584234
2018-07-26,-83.71347582222168,83.71347582222168
2018-08-02,-92.91934519205194,79.19648082669352
2018-08-09,-94.34195008085956,94.34195008085956
2018-08-16,-95.21800759148891,92.80544328042515
2018-08-23,-99.0506788794946,65.98350800584237
2018-08-30,-96.55362107617358,90.78115213148678
2018-09-06,-99.3819363671931,88.29114960025376
2018-09-13,-102.58768815012519,88.58475602320078
2018-09-20,-101.46969762599451,100.8492511770844
2018-09-27,-110.92805987094164,105.35485976324446
2018-10-04,-111.75729461950988,-53.91507505848148
2018-10-11,-120.64252973601276,82.97750384820063
2018-10-18,-111.26570639321942,58.45319494497123
2018-10-25,-47.348500535694235,47.348500535694235
2018-11-01,-105.33851502135235,54.43098354817562
2018-11-08,-111.41124340067711,46.67236651746691
2018-11-15,-110.62385403731261,33.495621520664116
2018-11-22,-104.32395615966513,25.091081587692287
2018-11-29,-85.07278580360301,83.200607610876
2018-12-06,-101.25332550446792,79.61015260617042
2018-12-13,-105.3204658842628,-60.94907771077126
2018-12-20,-94.61670089386035,94.61670089386035
2018-12-27,-94.36426081949344,86.69119428737872
2019-01-03,-86.41184919286947,-28.963375092105125
2019-01-10,-87.87817235477732,81.90991538243642
2019-01-17,-87.1883808304418,87.1883808304418
2019-01-24,-82.65301294002694,58.6717621242695
2019-01-31,-90.76644730853172,90.76644730853172
2019-02-07,-97.31634306504344,82.51829294118221
2019-02-14,-108.46495239374681,94.85104586926346
2019-02-21,-65.86449123888107,65.86449123888107
2019-02-28,-91.19196722876596,91.19196722876596
2019-03-07,-102.57547441708627,66.43058014005916
2019-03-14,-112.28974472498174,80.28334806186939
2019-03-21,-92.7230526505344,92.06037056385806
2019-03-28,-111.53079275748951,62.36009089150593
2019-04-04,-112.8494830369102,112.8494830369102
2019-04-11,-105.29985814430971,105.29985814430971
2019-04-18,-104.41087530842724,104.41087530842724
2019-04-25,-111.46421639290438,111.46421639290438
2019-05-02,-85.24738131269771,85.24738131269771
2019-05-09,-115.62343649923368,115.62343649923368
2019-05-16,-56.44698477238635,56.44698477238635
2019-05-23,-87.11959132470335,87.11959132470335
2019-05-30,-90.60001099271125,70.7148901564587
2019-06-06,-97.94506359052528,75.02728835941915
2019-06-13,-99.3887146186114,56.40597095019053
2019-06-20,-96.77224517206068,88.56118810256893
2019-06-27,-94.26730645237248,49.725311852725646
2019-07-04,-94.56932087837329,94.56932087837329
2019-07-11,-85.81198910236849,85.81198910236849
2019-07-18,-98.09537264887382,98.09537264887382
2019-07-25,-104.27818029575141,67.31113829794398
2019-08-01,-110.06340391472958,101.1741989730578
2019-08-08,-93.44049584720192,22.839644048258876
2019-08-15,-92.22017505608008,33.904244109210396
2019-08-22,-79.58904321030417,79.58904321030417
2019-08-29,-77.6734114498102,63.350341425534516
2019-09-05,-63.22157536616234,63.22157536616234
2019-09-12,-59.43713427724937,59.43713427724937
2019-09-19,-72.96227659739463,72.96227659739463
2019-09-26,-89.72450772504124,36.832674460797875
2019-10-03,-93.64883951606049,72.69022458381147
2019-10-10,-90.92998958826894,37.66044577610347
2019-10-17,-84.11706281668444,82.62464006318783
2019-10-24,-86.09529327699279,67.78633459296039
2019-10-31,-63.43135041028167,43.56128298805437
2019-11-07,-67.14374215384007,67.14374215384007
2019-11-14,-71.1880567993094,71.1880567993094
2019-11-21,-67.73124001041376,50.634846692495984
2019-11-28,-67.8519749830573,66.21361641238015
2019-12-05,-60.35362248718489,45.182942335779316
2019-12-12,-53.427734163157204,53.427734163157204
2019-12-19,-59.09272391130191,59.09272391130191
2019-12-26,-61.48234424594325,61.48234424594325
2020-01-02,-56.825768127074234,56.825768127074234
2020-01-09,-50.18559167950713,50.18559167950713
2020-01-16,-61.12095113382756,61.12095113382756
2020-01-23,-53.91644559391332,53.91644559391332
