Date,Value,PnL
2015-02-26,-32.439939759801064,22.739988759801008
2015-09-10,-52.562406109799554,14.652494109799477
2015-11-26,-35.341223910821896,-4.528771089178122
2016-07-21,-32.02414148551338,27.134004485513515
2016-07-28,-31.304368633885133,25.494309633885223
2016-08-18,-29.17160532732487,14.621556327324924
2016-09-01,-33.90986408216406,23.46992208216409
2016-09-08,-32.074813388400344,-1.9652256115996352
2016-09-29,-34.140288283392124,24.500151283392256
2016-10-06,-32.2574028649733,4.037431864973314
2016-10-13,-40.240020556226,31.44998155622602
2016-12-22,-33.34461558972407,21.644664589724016
2017-01-05,-34.25180346701427,32.81186246701418
2017-01-12,-33.906325971270235,27.156325971270235
2017-01-19,-36.423999297180444,3.434008297180526
2017-03-16,-39.84041624560666,4.420494245606619
2017-03-23,-43.7760810398662,21.67598303986631
2017-03-30,-41.58946049292473,31.019391492924854
2017-04-06,-43.71125645966788,15.1712174596679
2017-04-20,-46.479922014344766,13.549990014344758
2017-05-11,-43.73343733736027,15.013467337360169
2017-06-01,-46.61339112044257,42.8834111204425
2017-06-08,-47.91477814641377,46.58470014641381
2017-06-15,-49.47631807364576,47.43627907364578
2017-06-22,-46.84479596526927,32.044746965269326
2017-06-29,-50.23738918630272,40.287438186302666
2017-07-06,-51.67781914726629,13.597741147266333
2017-07-13,-49.44338159159156,23.823508591591462
2017-07-27,-52.77146265137833,49.51145265137836
2017-08-03,-52.23087093266648,18.28091993266642
2017-08-10,-58.33551782203631,50.13556682203625
2017-08-24,-51.526401601130374,18.84647060113025
2017-09-07,-52.03923846461163,21.51921946461158
2017-09-28,-51.05063351780163,9.040624517801547
2017-10-19,-54.02607629226293,52.32588029226315
2017-10-26,-55.91986857407409,36.46967257407431
2017-11-02,-57.37595151374134,52.605932513741294
2017-11-09,-60.72981380079338,59.71003780079329
2017-11-16,-63.01958131868156,48.90947431868159
2017-11-23,-62.7618186901756,14.931740690175644
2017-12-14,-65.87085006185958,33.31079206185956
2017-12-28,-70.60077685156375,34.150825851563695
2018-02-01,-80.63682731396676,-160.3431526860333
2018-03-15,-93.91326991370332,-9.72686708629655
2018-03-22,-98.01454767717615,95.194723677176
2018-04-12,-92.11522898040022,62.97533598040019
2018-04-19,-93.61133098368387,67.4213889836839
2018-04-26,-93.03709456269408,55.82713356269406
2018-05-03,-91.56985476058051,-1.7702332394194116
2018-05-10,-95.66595572549711,92.72577072549718
2018-05-24,-96.26673435392023,73.7767443539202
2018-05-31,-97.48888586328277,32.38878886328277
2018-06-21,-99.49630120682046,66.0463502068204
2018-07-05,-100.15637443063824,38.47644243063823
2018-07-12,-102.16003230967658,95.96008130967653
2018-07-26,-104.32453739430969,94.10456739430958
2018-08-02,-104.9783677407836,78.61826074078363
2018-08-09,-107.8390320841169,94.94889508411703
2018-08-16,-108.40091946394371,92.11088046394373
2018-08-23,-109.63370742188162,65.48380442188163
2018-08-30,-112.95030168306883,89.87046768306871
2018-09-06,-113.61045379776215,87.48057079776208
2018-09-13,-114.57880601691738,88.00873801691739
2018-09-20,-116.85592587104315,100.10592587104315
2018-09-27,-117.44955788799965,105.05966488799962
2018-10-04,-118.97425918494525,-54.26573081505478
2018-11-08,-122.65011838294497,46.019991382945065
2018-11-15,-121.73700264923949,32.78204714923962
2018-11-29,-121.17385389757973,79.32375589757984
2018-12-06,-123.11027598954712,77.70036398954704
2018-12-13,-121.00600134515847,-62.11411565484147
2019-01-24,-116.79613410307533,55.0261141030754
2019-02-07,-120.53800023641756,80.85806923641744
2019-02-14,-123.11076213868243,93.96085913868244
2019-02-21,-124.9766816255565,115.36657462555652
2019-02-28,-124.88663647555586,89.32657847555583
2019-03-07,-124.456918312621,64.90687031262094
2019-03-14,-125.96005857407,79.56015557407001
2019-03-21,-129.0914983928099,89.65155639280994
2019-03-28,-125.53676436551937,61.586812365519435
2019-04-11,-128.27110648065846,111.56114548065844
2019-04-18,-128.91548492966754,107.77559192966751
2019-04-25,-129.98450251842266,121.33460051842255
2019-05-02,-130.24266073209708,83.44261173209713
2019-05-09,-130.15471694062865,124.55461994062863
2019-05-23,-123.42455835037656,90.0446753503765
2019-06-06,-121.50857413843723,73.35867113843723
2019-06-13,-117.74392449178889,55.20388549178891
2019-06-27,-116.33202811552293,48.13696011552294
2019-07-04,-121.6355480123029,114.84062601230286
2019-07-11,-118.75687694924456,113.95707194924445
2019-07-18,-114.2180840846572,105.65826908465714
2019-07-25,-116.80593322819546,66.69607022819532
2019-08-01,-116.32558315726791,100.85561215726793
2019-08-22,-109.65922613308479,108.02909913308488
2019-08-29,-110.95277948976798,59.532857489767935
2019-09-05,-110.41033816437124,76.84027016437125
2019-09-19,-108.06796472679417,78.89804272679413
2019-09-26,-102.9831445652296,35.99291056522972
