Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,SPX_Open,SPX_High,SPX_Low,SPX_Close,SPX_Adj Close,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,IRX_Open,IRX_High,IRX_Low,IRX_Close,IRX_Adj Close
2017-03-21,35.5275,35.700001,34.932499,34.959999,32.76376,158119600.0,42.942001,43.139999,42.065498,42.16,42.16,87658000.0,65.190002,65.5,64.129997,64.209999,59.227287,26640500.0,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4278890000.0,11.15,12.85,10.92,12.47,12.47,0.758,0.758,0.753,0.753,0.753
2017-03-22,34.962502,35.400002,34.939999,35.355,33.133953,103440800.0,42.0215,42.468498,41.952499,42.403,42.403,53174000.0,64.120003,65.139999,64.120003,65.029999,59.983639,20680000.0,2343.0,2351.810059,2336.449951,2348.449951,2348.449951,3575160000.0,12.95,13.16,11.99,12.81,12.81,0.753,0.755,0.748,0.748,0.748
2017-03-23,35.314999,35.395,35.1525,35.23,33.016804,81385200.0,42.41,42.544498,42.240002,42.368999,42.368999,39060000.0,64.940002,65.239998,64.769997,64.870003,59.836067,19269200.0,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3262400000.0,12.65,13.17,12.18,13.12,13.12,0.745,0.75,0.745,0.748,0.748
2017-03-24,35.375,35.435001,35.087502,35.16,32.951206,89582400.0,42.584,42.59,42.176498,42.280499,42.280499,42766000.0,65.360001,65.449997,64.760002,64.980003,59.937515,22617100.0,2350.419922,2356.219971,2335.73999,2343.97998,2343.97998,2978530000.0,12.86,14.16,12.27,12.96,12.96,0.748,0.755,0.748,0.748,0.748
2017-03-27,34.8475,35.305,34.654999,35.220001,33.007435,94300400.0,41.9035,42.514999,41.674999,42.341,42.341,55116000.0,64.629997,65.220001,64.349998,65.099998,60.048203,18614700.0,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3242300000.0,14.78,15.11,12.48,12.5,12.5,0.748,0.76,0.748,0.758,0.758
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.691582,133499200.0,42.587502,42.923,42.505001,42.799999,42.799999,60832000.0,64.959999,65.470001,64.650002,65.290001,60.223469,20080400.0,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3369120000.0,12.44,12.67,11.34,11.53,11.53,0.773,0.775,0.773,0.773,0.773
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.766537,116760000.0,42.952499,43.821999,42.951,43.716,43.716,89716000.0,65.120003,65.5,64.949997,65.470001,60.389492,13618400.0,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3107670000.0,11.54,11.7,11.03,11.42,11.42,0.77,0.77,0.755,0.755,0.755
2017-03-30,36.047501,36.125,35.875,35.982498,33.722019,84829200.0,43.747501,43.853001,43.583,43.817001,43.817001,55254000.0,65.419998,65.980003,65.360001,65.709999,60.610874,15122800.0,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3159680000.0,11.37,11.64,11.12,11.54,11.54,0.753,0.758,0.75,0.758,0.758
2017-03-31,35.93,36.067501,35.752499,35.915001,33.658768,78646800.0,43.849998,44.517502,43.8325,44.327,44.327,79152000.0,65.650002,66.190002,65.449997,65.860001,60.749222,21040300.0,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3356740000.0,11.61,12.54,11.5,12.37,12.37,0.74,0.74,0.738,0.738,0.738
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.668137,79942800.0,44.400002,44.6745,44.271,44.5755,44.5755,68446000.0,65.809998,65.940002,65.190002,65.550003,60.463287,20400900.0,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3418730000.0,12.59,13.59,12.27,12.38,12.38,0.74,0.745,0.738,0.74,0.74
2017-04-04,35.8125,36.2225,35.7925,36.192501,33.918839,79565600.0,44.575001,45.426998,44.514,45.341499,45.341499,99694000.0,65.389999,65.809998,65.279999,65.730003,60.629322,12997400.0,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3208340000.0,12.71,13.07,11.7,11.79,11.79,0.778,0.78,0.778,0.78,0.78
2017-04-05,36.055,36.365002,35.952499,36.005001,33.743114,110871600.0,45.541,46.186001,45.280998,45.464001,45.464001,150168000.0,66.300003,66.349998,65.440002,65.559998,60.472507,21448600.0,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3780650000.0,11.89,12.89,10.9,12.89,12.89,0.78,0.785,0.78,0.78,0.78
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.658768,84596000.0,45.689999,45.859501,44.724499,44.914001,44.914001,126882000.0,65.599998,66.059998,65.480003,65.730003,60.629322,18103500.0,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3203250000.0,13.11,13.22,11.7,12.39,12.39,0.778,0.79,0.778,0.788,0.788
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.58379,66688800.0,44.982498,45.004501,44.4655,44.743999,44.743999,74218000.0,65.849998,65.959999,65.440002,65.68,60.583199,14108500.0,2356.590088,2363.76001,2350.73999,2355.540039,2355.540039,3054700000.0,13.17,13.43,12.23,12.87,12.87,0.785,0.798,0.783,0.798,0.798
2017-04-10,35.900002,35.970001,35.724998,35.7925,33.543972,75733600.0,44.981499,45.425499,44.950001,45.352001,45.352001,63686000.0,65.610001,65.82,65.360001,65.529999,60.444839,17952700.0,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2792570000.0,13.24,14.11,12.94,14.05,14.05,0.795,0.798,0.785,0.788,0.788
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.183147,121517600.0,45.352001,45.562,44.875,45.118,45.118,60254000.0,65.599998,65.610001,64.849998,65.480003,60.398716,18791500.0,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3120900000.0,14.32,15.88,14.17,15.07,15.07,0.805,0.805,0.8,0.8,0.8
2017-04-12,35.400002,35.537498,35.252499,35.450001,33.22298,81400000.0,45.154499,45.204498,44.762501,44.811501,44.811501,49122000.0,65.419998,65.510002,65.110001,65.230003,60.168125,17108500.0,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3201300000.0,15.16,16.16,14.84,15.77,15.77,0.795,0.8,0.79,0.793,0.793
2017-04-13,35.477501,35.595001,35.262501,35.262501,33.047264,71291600.0,44.572498,44.748501,44.224499,44.233501,44.233501,63492000.0,65.290001,65.860001,64.949997,64.949997,59.909855,17896500.0,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3146380000.0,15.89,16.219999,14.97,15.96,15.96,0.788,0.793,0.788,0.79,0.79
2017-04-14,35.42375,35.532501,35.239999999999995,35.3600005,33.1386395,68810000.0,44.473749,44.93375,44.299749500000004,44.6665,44.6665,60293000.0,65.165001,65.6749995,64.97999949999999,65.215,60.1542855,17292900.0,2337.3000485000002,2348.6999514999998,2330.7299805000002,2338.9799805000002,2338.9799805000002,2986635000.0,16.040000499999998,16.25,14.785,15.31,15.31,0.789,0.7965,0.789,0.79,0.79
2017-04-17,35.369999,35.470001,35.217499,35.4575,33.230015,66328400.0,44.375,45.118999,44.375,45.099499,45.099499,57094000.0,65.040001,65.489998,65.010002,65.480003,60.398716,16689300.0,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2826890000.0,16.190001,16.280001,14.6,14.66,14.66,0.79,0.8,0.79,0.79,0.79
2017-04-18,35.352501,35.509998,35.2775,35.299999,33.082405,58790000.0,45.0495,45.480499,45.039001,45.188999,45.188999,59984000.0,65.330002,65.709999,65.160004,65.389999,60.315704,15155600.0,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3272210000.0,14.5,15.5,14.29,14.42,14.42,0.805,0.81,0.8,0.805,0.805
2017-04-19,35.470001,35.5,35.112499,35.169998,32.96056,69313600.0,45.391998,45.525002,44.8685,44.959999,44.959999,57404000.0,65.650002,65.75,64.889999,65.040001,59.992863,26992800.0,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3521160000.0,14.0,15.15,13.46,14.93,14.93,0.81,0.81,0.785,0.785,0.785
2017-04-20,35.305,35.73,35.290001,35.610001,33.372929,93278400.0,44.985001,45.265999,44.814499,45.103001,45.103001,56288000.0,65.459999,65.75,65.139999,65.5,60.417175,22299500.0,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3648990000.0,14.59,14.81,13.83,14.15,14.15,0.78,0.785,0.77,0.77,0.77
2017-04-21,35.610001,35.669998,35.462502,35.567501,33.333103,69283600.0,45.133499,45.182499,44.838501,44.926498,44.926498,48410000.0,65.669998,66.699997,65.449997,66.400002,61.247314,32522600.0,2354.73999,2356.179932,2344.51001,2348.689941,2348.689941,3524160000.0,13.85,15.33,13.85,14.63,14.63,0.768,0.77,0.76,0.763,0.763
2017-04-24,35.875,35.987499,35.794998,35.91,33.654083,68537200.0,45.433998,45.4995,45.191002,45.370499,45.370499,62458000.0,67.480003,67.660004,67.099998,67.529999,62.289661,29770000.0,2370.330078,2376.97998,2369.189941,2374.149902,2374.149902,3711170000.0,11.56,12.01,10.82,10.84,10.84,0.778,0.778,0.768,0.77,0.77
2017-04-25,35.977501,36.224998,35.967499,36.1325,33.86261,75486000.0,45.352001,45.473999,45.150002,45.381001,45.381001,67612000.0,67.900002,68.040001,67.599998,67.919998,62.649384,30242700.0,2381.51001,2392.47998,2381.149902,2388.610107,2388.610107,4005820000.0,10.81,11.15,10.22,10.76,10.76,0.808,0.81,0.803,0.808,0.808
2017-04-26,36.1175,36.150002,35.845001,35.919998,33.663452,80164800.0,45.514999,45.787498,45.377998,45.4645,45.4645,52178000.0,68.080002,68.309998,67.620003,67.830002,62.566353,26190800.0,2388.97998,2398.159912,2386.780029,2387.449951,2387.449951,4111350000.0,10.61,10.89,10.39,10.85,10.85,0.805,0.81,0.798,0.803,0.803
2017-04-27,35.98,36.040001,35.827499,35.947498,33.689228,56985200.0,45.719501,46.092999,45.605499,45.918999,45.918999,106110000.0,68.150002,68.379997,67.580002,68.269997,62.972206,34971000.0,2389.699951,2392.100098,2382.679932,2388.77002,2388.77002,4099940000.0,10.72,11.08,10.33,10.36,10.36,0.793,0.795,0.785,0.785,0.785
2017-04-28,36.022499,36.075001,35.817501,35.912498,33.656429,83441600.0,47.441502,47.4795,46.216499,46.2495,46.2495,147294000.0,68.910004,69.139999,67.690002,68.459999,63.14748,39548800.0,2393.679932,2393.679932,2382.360107,2384.199951,2384.199951,3721350000.0,10.39,11.16,10.29,10.82,10.82,0.778,0.783,0.778,0.78,0.78
2017-05-01,36.275002,36.799999,36.240002,36.645,34.342911,134411600.0,46.389999,47.720001,46.389999,47.411499,47.411499,109330000.0,68.68,69.550003,68.5,69.410004,64.023773,31954400.0,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3201500000.0,10.92,11.04,9.9,10.11,10.11,0.78,0.795,0.778,0.785,0.785
2017-05-02,36.884998,37.022499,36.709999,36.877499,34.560795,181408800.0,47.3325,47.505001,47.070499,47.347,47.347,76976000.0,69.709999,69.709999,69.129997,69.300003,63.922298,23906100.0,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3861360000.0,10.15,10.59,10.04,10.59,10.59,0.84,0.845,0.84,0.843,0.843
2017-05-03,36.397499,36.872501,36.067501,36.764999,34.455368,182788000.0,47.299999,47.299999,46.794998,47.051498,47.051498,71654000.0,69.379997,69.379997,68.709999,69.080002,63.71936,28928000.0,2386.5,2389.820068,2379.75,2388.129883,2388.129883,3896760000.0,10.56,11.15,10.4,10.68,10.68,0.845,0.855,0.843,0.848,0.848
2017-05-04,36.630001,36.785,36.452499,36.6325,34.331196,93487600.0,47.237499,47.25,46.710999,46.876499,46.876499,48368000.0,69.029999,69.080002,68.639999,68.809998,63.470306,21749400.0,2389.790039,2391.429932,2380.350098,2389.52002,2389.52002,4367860000.0,10.71,11.24,10.27,10.46,10.46,0.848,0.855,0.848,0.855,0.855
2017-05-05,36.689999,37.244999,36.689999,37.240002,34.900532,109310800.0,47.026001,47.039501,46.514999,46.7075,46.7075,57328000.0,68.900002,69.029999,68.489998,69.0,63.645576,19128800.0,2392.370117,2399.290039,2389.379883,2399.290039,2399.290039,3543240000.0,10.51,10.98,9.99,10.57,10.57,0.858,0.87,0.853,0.868,0.868
2017-05-08,37.2575,38.424999,37.2575,38.252499,35.84943,195009600.0,47.047501,47.452499,46.960499,47.452,47.452,68314000.0,68.970001,69.050003,68.419998,68.940002,63.59021,18566100.0,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429990000.0,10.53,10.55,9.67,9.77,9.77,0.87,0.883,0.87,0.87,0.87
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.079037,156521600.0,47.639999,47.894501,47.509998,47.640999,47.640999,65242000.0,68.860001,69.279999,68.68,69.040001,63.682461,22858400.0,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3657840000.0,9.87,10.14,9.56,9.96,9.96,0.89,0.89,0.89,0.89,0.89
2017-05-10,38.407501,38.485001,38.0275,38.314999,35.907993,103222800.0,47.674999,47.6875,47.25,47.447498,47.447498,41930000.0,68.989998,69.559998,68.919998,69.309998,63.931515,17977800.0,2396.790039,2399.73999,2392.790039,2399.629883,2399.629883,3649370000.0,9.75,10.24,9.62,10.21,10.21,0.888,0.888,0.875,0.875,0.875
2017-05-11,38.112499,38.517502,38.077499,38.487499,36.218544,109020400.0,47.255501,47.5145,47.039001,47.381001,47.381001,43882000.0,68.360001,68.730003,68.120003,68.459999,63.14748,28789400.0,2394.840088,2395.719971,2381.73999,2394.439941,2394.439941,3727710000.0,10.34,11.23,10.32,10.6,10.6,0.87,0.873,0.858,0.86,0.86
2017-05-12,38.674999,39.105,38.6675,39.025002,36.724361,130108000.0,47.724998,48.1395,47.5765,48.067501,48.067501,72518000.0,68.610001,68.610001,68.040001,68.379997,63.073669,18714100.0,2392.439941,2392.439941,2387.189941,2390.899902,2390.899902,3304620000.0,10.72,10.87,10.28,10.4,10.4,0.86,0.86,0.85,0.855,0.855
2017-05-15,39.002499,39.162498,38.762501,38.924999,36.630257,104038800.0,47.936501,48.157501,47.803001,47.898499,47.898499,85412000.0,68.139999,68.480003,67.57,68.43,63.119801,31530300.0,2393.97998,2404.050049,2393.939941,2402.320068,2402.320068,3490080000.0,10.54,10.88,10.25,10.42,10.42,0.86,0.87,0.86,0.863,0.863
2017-05-16,38.985001,39.014999,38.68,38.8675,36.576149,80194000.0,48.049999,48.502998,48.045502,48.303501,48.303501,62522000.0,68.230003,69.440002,68.160004,69.410004,64.390747,34956000.0,2404.550049,2405.77002,2396.050049,2400.669922,2400.669922,3421810000.0,10.46,10.67,10.18,10.65,10.65,0.89,0.893,0.89,0.89,0.89
2017-05-17,38.400002,38.642502,37.427502,37.5625,35.348083,203070800.0,47.735001,48.02,47.206001,47.237999,47.237999,102912000.0,68.889999,69.099998,67.43,67.480003,62.600292,30548800.0,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4164760000.0,11.89,15.59,11.53,15.59,15.59,0.88,0.883,0.875,0.875,0.875
2017-05-18,37.817501,38.334999,37.782501,38.134998,35.886829,134272800.0,47.240002,48.137501,47.237999,47.9245,47.9245,78786000.0,67.400002,68.129997,67.139999,67.709999,62.813656,25201300.0,2354.689941,2375.73999,2352.719971,2365.719971,2365.719971,4319440000.0,14.06,16.299999,14.03,14.66,14.66,0.868,0.893,0.868,0.893,0.893
2017-05-19,38.345001,38.494999,38.157501,38.264999,36.009163,107843200.0,48.141998,48.445999,47.986,47.992001,47.992001,79442000.0,67.5,68.099998,67.43,67.690002,62.795109,26961100.0,2371.370117,2389.060059,2370.429932,2381.72998,2381.72998,3831700000.0,14.23,14.23,11.72,12.04,12.04,0.89,0.895,0.888,0.888,0.888
2017-05-22,38.5,38.645,38.227501,38.497501,36.227959,91865600.0,48.200001,48.569,48.145,48.533501,48.533501,52844000.0,67.889999,68.5,67.5,68.449997,63.500137,16237600.0,2387.209961,2395.459961,2386.919922,2394.02002,2394.02002,3176580000.0,12.29,12.52,10.89,10.93,10.93,0.893,0.895,0.878,0.878,0.878
2017-05-23,38.724998,38.724998,38.327499,38.450001,36.183258,79675600.0,48.750999,48.759998,48.342499,48.577,48.577,48312000.0,68.720001,68.75,68.379997,68.68,63.713516,15425800.0,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3216560000.0,11.0,11.0,10.56,10.72,10.72,0.905,0.915,0.903,0.913,0.913
2017-05-24,38.459999,38.5425,38.1675,38.334999,36.075031,76712000.0,48.799999,49.049999,48.511501,49.017502,49.017502,48920000.0,68.870003,68.879997,68.449997,68.769997,63.797012,14593900.0,2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389240000.0,10.61,10.9,9.88,10.02,10.02,0.905,0.91,0.905,0.905,0.905
2017-05-25,38.432499,38.587502,38.2575,38.467499,36.199718,76942400.0,49.2425,49.950001,49.105499,49.668999,49.668999,96440000.0,68.970001,69.879997,68.910004,69.620003,64.585548,21854100.0,2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3538210000.0,9.82,10.29,9.72,9.99,9.99,0.9,0.908,0.9,0.908,0.908
2017-05-26,38.5,38.560001,38.327499,38.4025,36.138554,87710400.0,49.75,49.932499,49.462502,49.789001,49.789001,69384000.0,69.800003,70.220001,69.519997,69.959999,64.900948,19827900.0,2414.5,2416.679932,2412.199951,2415.820068,2415.820068,2806930000.0,9.93,10.48,9.65,9.81,9.81,0.905,0.91,0.903,0.91,0.91
2017-05-29,38.427499999999995,38.583749499999996,38.3299995,38.41,36.145611,84109000.0,49.78775,49.99625,49.619251500000004,49.812,49.812,67323000.0,69.79500200000001,70.31500249999999,69.644997,70.1850015,65.109688,18450350.0,2413.084961,2415.969971,2410.8149415,2414.36499,2414.36499,3006395000.0,10.27,10.66,9.895,10.095,10.095,0.9075,0.915,0.9065000000000001,0.91,0.91
2017-05-30,38.355,38.607498,38.3325,38.4175,36.152668,80507600.0,49.8255,50.060001,49.776001,49.834999,49.834999,65262000.0,69.790001,70.410004,69.769997,70.410004,65.318428,17072800.0,2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3205860000.0,10.61,10.84,10.14,10.38,10.38,0.91,0.92,0.91,0.91,0.91
2017-05-31,38.4925,38.5425,38.095001,38.189999,35.93858,97804800.0,50.0,50.006001,49.108002,49.730999,49.730999,78262000.0,70.529999,70.739998,69.809998,69.839996,64.789635,30436400.0,2415.629883,2415.98999,2403.590088,2411.800049,2411.800049,4518040000.0,10.1,11.3,9.93,10.41,10.41,0.95,0.955,0.95,0.95,0.95
2017-06-01,38.2925,38.3325,38.055,38.294998,36.037388,65616400.0,49.929501,49.949501,49.568501,49.797501,49.797501,49096000.0,70.239998,70.610001,69.449997,70.099998,65.030838,21603600.0,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3860620000.0,10.42,10.54,9.69,9.89,9.89,0.953,0.953,0.948,0.948,0.948
2017-06-02,38.395,38.862499,38.2225,38.862499,36.571434,111082800.0,49.949501,50.424,49.783501,50.336498,50.336498,75046000.0,70.440002,71.860001,70.239998,71.760002,66.570793,34770300.0,2431.280029,2440.22998,2427.709961,2439.070068,2439.070068,3465500000.0,10.08,10.3,9.58,9.75,9.75,0.948,0.955,0.943,0.953,0.953
2017-06-05,38.584999,38.612499,38.365002,38.482498,36.213833,101326800.0,50.3615,50.6605,50.175499,50.567001,50.567001,54398000.0,71.970001,72.889999,71.809998,72.279999,67.053207,33316800.0,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2916720000.0,10.08,10.28,9.6,10.07,10.07,0.955,0.963,0.945,0.948,0.948
2017-06-06,38.474998,38.952499,38.445,38.612499,36.336174,106499600.0,50.599998,50.825001,50.0625,50.150002,50.150002,66928000.0,72.300003,72.620003,72.269997,72.519997,67.275833,31511100.0,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3376750000.0,10.19,10.77,9.86,10.45,10.45,0.96,0.96,0.958,0.958,0.958
2017-06-07,38.755001,38.994999,38.619999,38.842499,36.552608,84278400.0,50.297501,50.512501,50.099998,50.503502,50.503502,56460000.0,72.639999,72.769997,71.949997,72.389999,67.155235,22301800.0,2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3576220000.0,10.48,10.93,10.12,10.39,10.39,0.96,0.975,0.96,0.973,0.973
2017-06-08,38.8125,38.884998,38.599998,38.747501,36.463219,85003200.0,50.603001,50.6805,50.3055,50.5135,50.5135,55358000.0,72.510002,72.519997,71.5,71.949997,66.747047,24588300.0,2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3735980000.0,10.27,10.53,9.73,10.16,10.16,0.965,0.975,0.965,0.973,0.973
2017-06-09,38.797501,38.797501,36.505001,37.244999,35.049297,259530800.0,50.625,50.649502,46.349998,48.915501,48.915501,152954000.0,72.040001,72.080002,68.589996,70.32,65.234932,49187400.0,2436.389893,2446.199951,2415.699951,2431.77002,2431.77002,4029860000.0,9.93,12.11,9.37,10.7,10.7,0.975,0.985,0.975,0.98,0.98
2017-06-12,36.435001,36.522499,35.627499,36.355,34.211758,289229200.0,48.349998,48.797501,47.25,48.245499,48.245499,188944000.0,69.25,69.940002,68.129997,69.779999,64.733971,47761700.0,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4031840000.0,11.19,12.37,11.19,11.46,11.46,0.98,0.985,0.973,0.973,0.973
2017-06-13,36.790001,36.862499,36.287498,36.647499,34.487007,136661600.0,48.899502,49.224998,48.305,49.039501,49.039501,91600000.0,70.019997,70.82,69.959999,70.650002,65.541077,25258600.0,2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3278240000.0,11.12,11.14,10.26,10.42,10.42,0.983,0.985,0.983,0.983,0.983
2017-06-14,36.875,36.875,35.959999,36.290001,34.150604,126124800.0,49.429501,49.516998,48.335499,48.823502,48.823502,79498000.0,70.910004,71.099998,69.43,70.269997,65.188553,25510700.0,2443.75,2443.75,2428.340088,2437.919922,2437.919922,3558640000.0,10.33,11.26,10.01,10.64,10.64,0.983,0.995,0.975,0.983,0.983
2017-06-15,35.830002,36.119999,35.552502,36.072498,33.945908,128661600.0,47.935001,48.286499,47.542999,48.2085,48.2085,107478000.0,69.269997,70.209999,68.800003,69.900002,64.845306,26068700.0,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3371980000.0,11.06,12.01,10.74,10.9,10.9,0.983,0.993,0.978,0.993,0.993
2017-06-16,35.945,36.125,35.549999,35.567501,33.470695,201444400.0,49.799999,49.987499,49.099998,49.385502,49.385502,229454000.0,69.730003,70.029999,69.220001,70.0,64.938065,48345100.0,2431.23999,2433.149902,2422.879883,2433.149902,2433.149902,5299380000.0,10.63,11.35,10.26,10.38,10.38,0.988,0.988,0.983,0.985,0.985
2017-06-19,35.915001,36.685001,35.915001,36.584999,34.428196,130165600.0,50.849998,50.849998,49.494999,49.758499,49.758499,100868000.0,70.5,70.940002,70.349998,70.870003,65.745163,23798300.0,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3271480000.0,10.57,10.6,10.01,10.37,10.37,0.988,0.995,0.985,0.985,0.985
2017-06-20,36.717499,36.717499,36.235001,36.252499,34.115311,99600400.0,49.900002,50.243999,49.601002,49.629501,49.629501,81536000.0,70.82,70.870003,69.870003,69.910004,64.854591,21512200.0,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3422700000.0,10.28,11.15,10.24,10.86,10.86,1.003,1.003,0.993,0.993,0.993
2017-06-21,36.380001,36.517502,36.1525,36.467499,34.317642,85063200.0,49.935001,50.136002,49.6325,50.1115,50.1115,58450000.0,70.209999,70.620003,69.940002,70.269997,65.188553,19891100.0,2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3599190000.0,11.03,11.4,10.4,10.75,10.75,0.99,0.99,0.963,0.968,0.968
2017-06-22,36.442501,36.674999,36.279999,36.407501,34.261158,76425200.0,50.1115,50.348,49.860001,50.064999,50.064999,45068000.0,70.540001,70.589996,69.709999,70.260002,65.179283,22965700.0,2437.399902,2441.620117,2433.27002,2434.5,2434.5,3477250000.0,10.81,11.01,10.24,10.48,10.48,0.958,0.958,0.93,0.933,0.933
2017-06-23,36.282501,36.790001,36.2775,36.57,34.414078,141757600.0,50.126999,50.230999,49.901001,50.187,50.187,57582000.0,70.089996,71.25,69.919998,71.209999,66.060585,27617300.0,2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5282460000.0,10.25,10.69,9.85,10.02,10.02,0.928,0.938,0.928,0.933,0.933
2017-06-26,36.7925,37.07,36.345001,36.455002,34.305866,102769600.0,50.424999,50.490002,49.599998,49.699001,49.699001,67724000.0,71.400002,71.709999,70.440002,70.529999,65.429741,19607000.0,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3243660000.0,10.13,10.44,9.68,9.9,9.9,0.94,0.943,0.928,0.933,0.933
2017-06-27,36.252499,36.540001,35.904999,35.932499,33.814159,99047600.0,49.5345,49.939999,48.799999,48.839001,48.839001,75648000.0,70.110001,70.18,69.18,69.209999,64.205185,25215100.0,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3564770000.0,10.04,11.31,9.8,11.06,11.06,0.99,0.995,0.99,0.99,0.99
2017-06-28,36.122501,36.5275,35.790001,36.4575,34.30822,88329600.0,48.927502,49.534,48.460499,49.516499,49.516499,74752000.0,69.209999,69.839996,68.790001,69.800003,64.752525,25806200.0,2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3479980000.0,11.17,11.49,9.76,10.03,10.03,0.99,0.99,0.985,0.985,0.985
2017-06-29,36.177502,36.282501,35.57,35.919998,33.802402,125997600.0,48.950001,49.377998,48.262501,48.796501,48.796501,86060000.0,69.379997,69.489998,68.089996,68.489998,63.537247,28918700.0,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3869560000.0,9.79,15.16,9.73,11.44,11.44,0.988,1.01,0.985,1.003,1.003
2017-06-30,36.112499,36.240002,35.945,36.005001,33.882397,92096400.0,49.006001,49.1735,48.380501,48.400002,48.400002,67806000.0,68.779999,69.379997,68.739998,68.93,63.945438,24161100.0,2429.199951,2432.709961,2421.649902,2423.409912,2423.409912,3366030000.0,11.74,11.85,10.4,11.18,11.18,0.995,1.0,0.993,0.993,0.993
2017-07-03,36.220001,36.325001,35.775002,35.875,33.760056,57111200.0,48.6395,48.724499,47.549999,47.682999,47.682999,58182000.0,69.330002,69.599998,68.019997,68.169998,63.240406,16165500.0,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1901480000.0,11.07,11.45,10.28,11.22,11.22,1.0,1.005,0.998,1.0,1.0
2017-07-04,36.071251000000004,36.261249500000005,35.727501000000004,35.948749500000005,33.829460499999996,71694800.0,48.358000000000004,48.737249500000004,47.65625,48.1264995,48.1264995,65621000.0,68.795002,69.52000000000001,68.119999,68.625,63.662504,18670900.0,2431.084961,2437.034912,2425.369995,2430.7750244999997,2430.7750244999997,2634815000.0,11.135,11.739999999999998,10.535,11.145,11.145,1.0150000000000001,1.0175,1.009,1.01,1.01
2017-07-05,35.922501,36.197498,35.68,36.022499,33.898865,86278400.0,48.0765,48.75,47.762501,48.57,48.57,73060000.0,68.260002,69.440002,68.220001,69.080002,64.084602,21176300.0,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3368150000.0,11.2,12.03,10.79,11.07,11.07,1.03,1.03,1.02,1.02,1.02
